PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ExpectedDeliveryDate,SupplierReference,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,Right_LastEditedBy
1735,7,11/11/2021,2,12/1/2021,BC0280982,6957,193,2330,Black and orange glass with care despatch tape 48mmx75m,2330,7,38.4,2
1735,7,11/11/2021,2,12/1/2021,BC0280982,6958,204,2587,Tape dispenser (Red),2587,7,170.0,2
1736,4,11/12/2021,7,12/2/2021,293092,6959,77,2831,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2831,6,84.0,8
1736,4,11/12/2021,7,12/2/2021,293092,6960,78,3052,"""The Gu"" red shirt XML tag t-shirt (White) XS",3052,6,84.0,8
1736,4,11/12/2021,7,12/2/2021,293092,6961,80,1527,"""The Gu"" red shirt XML tag t-shirt (White) M",1527,6,84.0,8
1736,4,11/12/2021,7,12/2/2021,293092,6962,86,3027,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",3027,6,96.0,8
1736,4,11/12/2021,7,12/2/2021,293092,6963,95,1448,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1448,6,90.0,8
1736,4,11/12/2021,7,12/2/2021,293092,6964,98,3081,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",3081,6,96.0,8
1737,7,11/12/2021,2,12/2/2021,BC0280982,6965,184,1281,Shipping carton (Brown) 305x305x305mm,1281,7,47.5,8
1737,7,11/12/2021,2,12/2/2021,BC0280982,6966,193,2332,Black and orange glass with care despatch tape 48mmx75m,2332,7,38.4,8
1737,7,11/12/2021,2,12/2/2021,BC0280982,6967,204,2595,Tape dispenser (Red),2595,7,170.0,8
1738,4,11/13/2021,7,12/3/2021,293092,6968,77,2844,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2844,6,84.0,6
1738,4,11/13/2021,7,12/3/2021,293092,6969,78,3068,"""The Gu"" red shirt XML tag t-shirt (White) XS",3068,6,84.0,6
1738,4,11/13/2021,7,12/3/2021,293092,6970,80,1523,"""The Gu"" red shirt XML tag t-shirt (White) M",1523,6,84.0,6
1738,4,11/13/2021,7,12/3/2021,293092,6971,86,3025,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",3025,6,96.0,6
1738,4,11/13/2021,7,12/3/2021,293092,6972,95,1444,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1444,6,90.0,6
1738,4,11/13/2021,7,12/3/2021,293092,6973,98,3079,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",3079,6,96.0,6
1739,7,11/13/2021,2,12/3/2021,BC0280982,6974,184,1293,Shipping carton (Brown) 305x305x305mm,1293,7,47.5,6
1739,7,11/13/2021,2,12/3/2021,BC0280982,6975,193,2335,Black and orange glass with care despatch tape 48mmx75m,2335,7,38.4,6
1739,7,11/13/2021,2,12/3/2021,BC0280982,6976,204,2606,Tape dispenser (Red),2606,7,170.0,6
1740,4,11/14/2021,7,12/4/2021,293092,6977,77,10,"""The Gu"" red shirt XML tag t-shirt (White) XXS",10,6,84.0,6
1740,4,11/14/2021,7,12/4/2021,293092,6978,80,18,"""The Gu"" red shirt XML tag t-shirt (White) M",18,6,84.0,6
1740,4,11/14/2021,7,12/4/2021,293092,6979,86,10,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",10,6,96.0,6
1741,7,11/14/2021,2,12/4/2021,BC0280982,6980,184,8,Shipping carton (Brown) 305x305x305mm,8,7,47.5,6
1741,7,11/14/2021,2,12/4/2021,BC0280982,6981,204,1,Tape dispenser (Red),1,7,170.0,6
1742,4,11/16/2021,7,12/6/2021,293092,6982,77,2852,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2852,6,84.0,7
1742,4,11/16/2021,7,12/6/2021,293092,6983,78,3073,"""The Gu"" red shirt XML tag t-shirt (White) XS",3073,6,84.0,7
1742,4,11/16/2021,7,12/6/2021,293092,6984,80,1543,"""The Gu"" red shirt XML tag t-shirt (White) M",1543,6,84.0,7
1742,4,11/16/2021,7,12/6/2021,293092,6985,86,3040,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",3040,6,96.0,7
1742,4,11/16/2021,7,12/6/2021,293092,6986,95,1442,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1442,6,90.0,7
1742,4,11/16/2021,7,12/6/2021,293092,6987,98,3075,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",3075,6,96.0,7
1743,7,11/16/2021,2,12/6/2021,BC0280982,6988,184,1304,Shipping carton (Brown) 305x305x305mm,1304,7,47.5,7
1743,7,11/16/2021,2,12/6/2021,BC0280982,6989,193,2329,Black and orange glass with care despatch tape 48mmx75m,2329,7,38.4,7
1743,7,11/16/2021,2,12/6/2021,BC0280982,6990,204,2605,Tape dispenser (Red),2605,7,170.0,7
1744,4,11/17/2021,7,12/7/2021,293092,6991,77,2855,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2855,6,84.0,13
1744,4,11/17/2021,7,12/7/2021,293092,6992,78,3072,"""The Gu"" red shirt XML tag t-shirt (White) XS",3072,6,84.0,13
1744,4,11/17/2021,7,12/7/2021,293092,6993,80,1553,"""The Gu"" red shirt XML tag t-shirt (White) M",1553,6,84.0,13
1744,4,11/17/2021,7,12/7/2021,293092,6994,86,3038,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",3038,6,96.0,13
1744,4,11/17/2021,7,12/7/2021,293092,6995,95,1438,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1438,6,90.0,13
1744,4,11/17/2021,7,12/7/2021,293092,6996,98,3073,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",3073,6,96.0,13
1745,7,11/17/2021,2,12/7/2021,BC0280982,6997,184,1311,Shipping carton (Brown) 305x305x305mm,1311,7,47.5,13
1745,7,11/17/2021,2,12/7/2021,BC0280982,6998,193,2336,Black and orange glass with care despatch tape 48mmx75m,2336,7,38.4,13
1745,7,11/17/2021,2,12/7/2021,BC0280982,6999,204,2610,Tape dispenser (Red),2610,7,170.0,13
1746,4,11/18/2021,7,12/8/2021,293092,7000,77,2872,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2872,6,84.0,12
1746,4,11/18/2021,7,12/8/2021,293092,7001,78,3070,"""The Gu"" red shirt XML tag t-shirt (White) XS",3070,6,84.0,12
1746,4,11/18/2021,7,12/8/2021,293092,7002,80,1551,"""The Gu"" red shirt XML tag t-shirt (White) M",1551,6,84.0,12
1746,4,11/18/2021,7,12/8/2021,293092,7003,86,3036,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",3036,6,96.0,12
1746,4,11/18/2021,7,12/8/2021,293092,7004,95,1434,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1434,6,90.0,12
1746,4,11/18/2021,7,12/8/2021,293092,7005,98,3081,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",3081,6,96.0,12
1747,7,11/18/2021,2,12/8/2021,BC0280982,7006,184,1319,Shipping carton (Brown) 305x305x305mm,1319,7,47.5,12
1747,7,11/18/2021,2,12/8/2021,BC0280982,7007,193,2334,Black and orange glass with care despatch tape 48mmx75m,2334,7,38.4,12
1747,7,11/18/2021,2,12/8/2021,BC0280982,7008,204,2608,Tape dispenser (Red),2608,7,170.0,12
1748,4,11/19/2021,7,12/9/2021,293092,7009,77,2878,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2878,6,84.0,5
1748,4,11/19/2021,7,12/9/2021,293092,7010,78,3075,"""The Gu"" red shirt XML tag t-shirt (White) XS",3075,6,84.0,5
1748,4,11/19/2021,7,12/9/2021,293092,7011,80,1552,"""The Gu"" red shirt XML tag t-shirt (White) M",1552,6,84.0,5
1748,4,11/19/2021,7,12/9/2021,293092,7012,86,3046,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",3046,6,96.0,5
1748,4,11/19/2021,7,12/9/2021,293092,7013,95,1449,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1449,6,90.0,5
1748,4,11/19/2021,7,12/9/2021,293092,7014,98,3079,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",3079,6,96.0,5
1749,7,11/19/2021,2,12/9/2021,BC0280982,7015,184,1324,Shipping carton (Brown) 305x305x305mm,1324,7,47.5,5
1749,7,11/19/2021,2,12/9/2021,BC0280982,7016,193,2332,Black and orange glass with care despatch tape 48mmx75m,2332,7,38.4,5
1749,7,11/19/2021,2,12/9/2021,BC0280982,7017,204,2625,Tape dispenser (Red),2625,7,170.0,5
1750,4,11/20/2021,7,12/10/2021,293092,7018,77,2885,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2885,6,84.0,16
1750,4,11/20/2021,7,12/10/2021,293092,7019,78,3080,"""The Gu"" red shirt XML tag t-shirt (White) XS",3080,6,84.0,16
1750,4,11/20/2021,7,12/10/2021,293092,7020,80,1548,"""The Gu"" red shirt XML tag t-shirt (White) M",1548,6,84.0,16
1750,4,11/20/2021,7,12/10/2021,293092,7021,86,3044,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",3044,6,96.0,16
1750,4,11/20/2021,7,12/10/2021,293092,7022,95,1459,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1459,6,90.0,16
1750,4,11/20/2021,7,12/10/2021,293092,7023,98,3083,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",3083,6,96.0,16
1751,7,11/20/2021,2,12/10/2021,BC0280982,7024,184,1330,Shipping carton (Brown) 305x305x305mm,1330,7,47.5,16
1751,7,11/20/2021,2,12/10/2021,BC0280982,7025,193,2330,Black and orange glass with care despatch tape 48mmx75m,2330,7,38.4,16
1751,7,11/20/2021,2,12/10/2021,BC0280982,7026,204,2630,Tape dispenser (Red),2630,7,170.0,16
1752,4,11/21/2021,7,11/28/2021,293092,7027,77,5,"""The Gu"" red shirt XML tag t-shirt (White) XXS",5,6,84.0,16
1753,4,11/23/2021,7,12/13/2021,293092,7028,77,2891,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2891,6,84.0,19
1753,4,11/23/2021,7,12/13/2021,293092,7029,78,3077,"""The Gu"" red shirt XML tag t-shirt (White) XS",3077,6,84.0,19
1753,4,11/23/2021,7,12/13/2021,293092,7030,80,1551,"""The Gu"" red shirt XML tag t-shirt (White) M",1551,6,84.0,19
1753,4,11/23/2021,7,12/13/2021,293092,7031,86,3059,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",3059,6,96.0,19
1753,4,11/23/2021,7,12/13/2021,293092,7032,95,1463,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1463,6,90.0,19
1753,4,11/23/2021,7,12/13/2021,293092,7033,98,3088,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",3088,6,96.0,19
1754,7,11/23/2021,2,12/13/2021,BC0280982,7034,184,1331,Shipping carton (Brown) 305x305x305mm,1331,7,47.5,19
1754,7,11/23/2021,2,12/13/2021,BC0280982,7035,193,2330,Black and orange glass with care despatch tape 48mmx75m,2330,7,38.4,19
1754,7,11/23/2021,2,12/13/2021,BC0280982,7036,204,2626,Tape dispenser (Red),2626,7,170.0,19
1755,4,11/24/2021,7,12/14/2021,293092,7037,77,2889,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2889,6,84.0,15
1755,4,11/24/2021,7,12/14/2021,293092,7038,78,3085,"""The Gu"" red shirt XML tag t-shirt (White) XS",3085,6,84.0,15
1755,4,11/24/2021,7,12/14/2021,293092,7039,80,1558,"""The Gu"" red shirt XML tag t-shirt (White) M",1558,6,84.0,15
1755,4,11/24/2021,7,12/14/2021,293092,7040,86,3080,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",3080,6,96.0,15
1755,4,11/24/2021,7,12/14/2021,293092,7041,95,1466,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1466,6,90.0,15
1755,4,11/24/2021,7,12/14/2021,293092,7042,98,3098,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",3098,6,96.0,15
1756,7,11/24/2021,2,12/14/2021,BC0280982,7043,184,1340,Shipping carton (Brown) 305x305x305mm,1340,7,47.5,15
1756,7,11/24/2021,2,12/14/2021,BC0280982,7044,193,2328,Black and orange glass with care despatch tape 48mmx75m,2328,7,38.4,15
1756,7,11/24/2021,2,12/14/2021,BC0280982,7045,204,2624,Tape dispenser (Red),2624,7,170.0,15
1757,4,11/25/2021,7,12/15/2021,293092,7046,77,2892,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2892,6,84.0,12
1757,4,11/25/2021,7,12/15/2021,293092,7047,78,3084,"""The Gu"" red shirt XML tag t-shirt (White) XS",3084,6,84.0,12
1757,4,11/25/2021,7,12/15/2021,293092,7048,80,1564,"""The Gu"" red shirt XML tag t-shirt (White) M",1564,6,84.0,12
1757,4,11/25/2021,7,12/15/2021,293092,7049,86,3091,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",3091,6,96.0,12
1757,4,11/25/2021,7,12/15/2021,293092,7050,95,1487,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1487,6,90.0,12
1757,4,11/25/2021,7,12/15/2021,293092,7051,98,3096,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",3096,6,96.0,12
1758,7,11/25/2021,2,12/15/2021,BC0280982,7052,184,1337,Shipping carton (Brown) 305x305x305mm,1337,7,47.5,12
1758,7,11/25/2021,2,12/15/2021,BC0280982,7053,193,2339,Black and orange glass with care despatch tape 48mmx75m,2339,7,38.4,12
1758,7,11/25/2021,2,12/15/2021,BC0280982,7054,204,2630,Tape dispenser (Red),2630,7,170.0,12
1759,4,11/26/2021,7,12/16/2021,293092,7055,77,2890,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2890,6,84.0,12
1759,4,11/26/2021,7,12/16/2021,293092,7056,78,3098,"""The Gu"" red shirt XML tag t-shirt (White) XS",3098,6,84.0,12
1759,4,11/26/2021,7,12/16/2021,293092,7057,80,1563,"""The Gu"" red shirt XML tag t-shirt (White) M",1563,6,84.0,12
1759,4,11/26/2021,7,12/16/2021,293092,7058,86,3097,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",3097,6,96.0,12
1759,4,11/26/2021,7,12/16/2021,293092,7059,95,1483,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1483,6,90.0,12
1759,4,11/26/2021,7,12/16/2021,293092,7060,98,3094,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",3094,6,96.0,12
1760,7,11/26/2021,2,12/16/2021,BC0280982,7061,184,1334,Shipping carton (Brown) 305x305x305mm,1334,7,47.5,12
1760,7,11/26/2021,2,12/16/2021,BC0280982,7062,193,2339,Black and orange glass with care despatch tape 48mmx75m,2339,7,38.4,12
1760,7,11/26/2021,2,12/16/2021,BC0280982,7063,204,2628,Tape dispenser (Red),2628,7,170.0,12
1761,4,11/27/2021,7,12/17/2021,293092,7064,77,2894,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2894,6,84.0,2
1761,4,11/27/2021,7,12/17/2021,293092,7065,78,3101,"""The Gu"" red shirt XML tag t-shirt (White) XS",3101,6,84.0,2
1761,4,11/27/2021,7,12/17/2021,293092,7066,80,1565,"""The Gu"" red shirt XML tag t-shirt (White) M",1565,6,84.0,2
1761,4,11/27/2021,7,12/17/2021,293092,7067,86,3105,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",3105,6,96.0,2
1761,4,11/27/2021,7,12/17/2021,293092,7068,95,1479,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1479,6,90.0,2
1761,4,11/27/2021,7,12/17/2021,293092,7069,98,3102,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",3102,6,96.0,2
1762,7,11/27/2021,2,12/17/2021,BC0280982,7070,184,1339,Shipping carton (Brown) 305x305x305mm,1339,7,47.5,2
1762,7,11/27/2021,2,12/17/2021,BC0280982,7071,193,2342,Black and orange glass with care despatch tape 48mmx75m,2342,7,38.4,2
1762,7,11/27/2021,2,12/17/2021,BC0280982,7072,204,2629,Tape dispenser (Red),2629,7,170.0,2
1763,4,11/28/2021,7,12/5/2021,293092,7073,78,5,"""The Gu"" red shirt XML tag t-shirt (White) XS",5,6,84.0,2
1764,4,11/30/2021,7,12/20/2021,293092,7074,77,2902,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2902,6,84.0,5
1764,4,11/30/2021,7,12/20/2021,293092,7075,78,3122,"""The Gu"" red shirt XML tag t-shirt (White) XS",3122,6,84.0,5
1764,4,11/30/2021,7,12/20/2021,293092,7076,80,1559,"""The Gu"" red shirt XML tag t-shirt (White) M",1559,6,84.0,5
1764,4,11/30/2021,7,12/20/2021,293092,7077,86,3111,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",3111,6,96.0,5
1764,4,11/30/2021,7,12/20/2021,293092,7078,95,1473,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1473,6,90.0,5
1764,4,11/30/2021,7,12/20/2021,293092,7079,98,3108,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",3108,6,96.0,5
1765,7,11/30/2021,2,12/20/2021,BC0280982,7080,184,1336,Shipping carton (Brown) 305x305x305mm,1336,7,47.5,5
1765,7,11/30/2021,2,12/20/2021,BC0280982,7081,193,2339,Black and orange glass with care despatch tape 48mmx75m,2339,7,38.4,5
1765,7,11/30/2021,2,12/20/2021,BC0280982,7082,204,2626,Tape dispenser (Red),2626,7,170.0,5
1664,4,10/1/2021,7,10/21/2021,293092,6669,77,2715,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2715,6,84.0,4
1664,4,10/1/2021,7,10/21/2021,293092,6670,78,2894,"""The Gu"" red shirt XML tag t-shirt (White) XS",2894,6,84.0,4
1664,4,10/1/2021,7,10/21/2021,293092,6671,80,1440,"""The Gu"" red shirt XML tag t-shirt (White) M",1440,6,84.0,4
1664,4,10/1/2021,7,10/21/2021,293092,6672,86,2821,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2821,6,96.0,4
1664,4,10/1/2021,7,10/21/2021,293092,6673,95,1406,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1406,6,90.0,4
1664,4,10/1/2021,7,10/21/2021,293092,6674,98,2907,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2907,6,96.0,4
1665,7,10/1/2021,2,10/21/2021,BC0280982,6675,184,1199,Shipping carton (Brown) 305x305x305mm,1199,7,47.5,4
1665,7,10/1/2021,2,10/21/2021,BC0280982,6676,193,2195,Black and orange glass with care despatch tape 48mmx75m,2195,7,38.4,4
1665,7,10/1/2021,2,10/21/2021,BC0280982,6677,204,2466,Tape dispenser (Red),2466,7,170.0,4
1666,4,10/2/2021,7,10/22/2021,293092,6678,77,2722,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2722,6,84.0,17
1666,4,10/2/2021,7,10/22/2021,293092,6679,78,2898,"""The Gu"" red shirt XML tag t-shirt (White) XS",2898,6,84.0,17
1666,4,10/2/2021,7,10/22/2021,293092,6680,80,1444,"""The Gu"" red shirt XML tag t-shirt (White) M",1444,6,84.0,17
1666,4,10/2/2021,7,10/22/2021,293092,6681,86,2831,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2831,6,96.0,17
1666,4,10/2/2021,7,10/22/2021,293092,6682,95,1411,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1411,6,90.0,17
1666,4,10/2/2021,7,10/22/2021,293092,6683,98,2928,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2928,6,96.0,17
1667,7,10/2/2021,2,10/22/2021,BC0280982,6684,184,1203,Shipping carton (Brown) 305x305x305mm,1203,7,47.5,17
1667,7,10/2/2021,2,10/22/2021,BC0280982,6685,193,2218,Black and orange glass with care despatch tape 48mmx75m,2218,7,38.4,17
1667,7,10/2/2021,2,10/22/2021,BC0280982,6686,204,2465,Tape dispenser (Red),2465,7,170.0,17
1668,4,10/3/2021,7,10/17/2021,293092,6687,78,7,"""The Gu"" red shirt XML tag t-shirt (White) XS",7,6,84.0,17
1668,4,10/3/2021,7,10/17/2021,293092,6688,80,10,"""The Gu"" red shirt XML tag t-shirt (White) M",10,6,84.0,17
1669,7,10/3/2021,2,10/17/2021,BC0280982,6689,184,5,Shipping carton (Brown) 305x305x305mm,5,7,47.5,17
1670,4,10/5/2021,7,10/25/2021,293092,6690,77,2718,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2718,6,84.0,2
1670,4,10/5/2021,7,10/25/2021,293092,6691,78,2913,"""The Gu"" red shirt XML tag t-shirt (White) XS",2913,6,84.0,2
1670,4,10/5/2021,7,10/25/2021,293092,6692,80,1450,"""The Gu"" red shirt XML tag t-shirt (White) M",1450,6,84.0,2
1670,4,10/5/2021,7,10/25/2021,293092,6693,86,2827,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2827,6,96.0,2
1670,4,10/5/2021,7,10/25/2021,293092,6694,95,1405,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1405,6,90.0,2
1670,4,10/5/2021,7,10/25/2021,293092,6695,98,2926,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2926,6,96.0,2
1671,7,10/5/2021,2,10/25/2021,BC0280982,6696,184,1205,Shipping carton (Brown) 305x305x305mm,1205,7,47.5,2
1671,7,10/5/2021,2,10/25/2021,BC0280982,6697,193,2215,Black and orange glass with care despatch tape 48mmx75m,2215,7,38.4,2
1671,7,10/5/2021,2,10/25/2021,BC0280982,6698,204,2459,Tape dispenser (Red),2459,7,170.0,2
1672,4,10/6/2021,7,10/26/2021,293092,6699,77,2727,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2727,6,84.0,9
1672,4,10/6/2021,7,10/26/2021,293092,6700,78,2927,"""The Gu"" red shirt XML tag t-shirt (White) XS",2927,6,84.0,9
1672,4,10/6/2021,7,10/26/2021,293092,6701,80,1463,"""The Gu"" red shirt XML tag t-shirt (White) M",1463,6,84.0,9
1672,4,10/6/2021,7,10/26/2021,293092,6702,86,2847,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2847,6,96.0,9
1672,4,10/6/2021,7,10/26/2021,293092,6703,95,1401,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1401,6,90.0,9
1672,4,10/6/2021,7,10/26/2021,293092,6704,98,2929,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2929,6,96.0,9
1673,7,10/6/2021,2,10/26/2021,BC0280982,6705,184,1216,Shipping carton (Brown) 305x305x305mm,1216,7,47.5,9
1673,7,10/6/2021,2,10/26/2021,BC0280982,6706,193,2213,Black and orange glass with care despatch tape 48mmx75m,2213,7,38.4,9
1673,7,10/6/2021,2,10/26/2021,BC0280982,6707,204,2465,Tape dispenser (Red),2465,7,170.0,9
1674,4,10/7/2021,7,10/27/2021,293092,6708,77,2729,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2729,6,84.0,3
1674,4,10/7/2021,7,10/27/2021,293092,6709,78,2932,"""The Gu"" red shirt XML tag t-shirt (White) XS",2932,6,84.0,3
1674,4,10/7/2021,7,10/27/2021,293092,6710,80,1459,"""The Gu"" red shirt XML tag t-shirt (White) M",1459,6,84.0,3
1674,4,10/7/2021,7,10/27/2021,293092,6711,86,2846,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2846,6,96.0,3
1674,4,10/7/2021,7,10/27/2021,293092,6712,95,1402,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1402,6,90.0,3
1674,4,10/7/2021,7,10/27/2021,293092,6713,98,2927,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2927,6,96.0,3
1675,7,10/7/2021,2,10/27/2021,BC0280982,6714,184,1230,Shipping carton (Brown) 305x305x305mm,1230,7,47.5,3
1675,7,10/7/2021,2,10/27/2021,BC0280982,6715,193,2211,Black and orange glass with care despatch tape 48mmx75m,2211,7,38.4,3
1675,7,10/7/2021,2,10/27/2021,BC0280982,6716,204,2463,Tape dispenser (Red),2463,7,170.0,3
1676,4,10/8/2021,7,10/28/2021,293092,6717,77,2727,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2727,6,84.0,12
1676,4,10/8/2021,7,10/28/2021,293092,6718,78,2930,"""The Gu"" red shirt XML tag t-shirt (White) XS",2930,6,84.0,12
1676,4,10/8/2021,7,10/28/2021,293092,6719,80,1462,"""The Gu"" red shirt XML tag t-shirt (White) M",1462,6,84.0,12
1676,4,10/8/2021,7,10/28/2021,293092,6720,86,2844,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2844,6,96.0,12
1676,4,10/8/2021,7,10/28/2021,293092,6721,95,1405,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1405,6,90.0,12
1676,4,10/8/2021,7,10/28/2021,293092,6722,98,2938,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2938,6,96.0,12
1677,7,10/8/2021,2,10/28/2021,BC0280982,6723,184,1239,Shipping carton (Brown) 305x305x305mm,1239,7,47.5,12
1677,7,10/8/2021,2,10/28/2021,BC0280982,6724,193,2210,Black and orange glass with care despatch tape 48mmx75m,2210,7,38.4,12
1677,7,10/8/2021,2,10/28/2021,BC0280982,6725,204,2461,Tape dispenser (Red),2461,7,170.0,12
1678,4,10/9/2021,7,10/29/2021,293092,6726,77,2729,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2729,6,84.0,10
1678,4,10/9/2021,7,10/29/2021,293092,6727,78,2932,"""The Gu"" red shirt XML tag t-shirt (White) XS",2932,6,84.0,10
1678,4,10/9/2021,7,10/29/2021,293092,6728,80,1458,"""The Gu"" red shirt XML tag t-shirt (White) M",1458,6,84.0,10
1678,4,10/9/2021,7,10/29/2021,293092,6729,86,2842,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2842,6,96.0,10
1678,4,10/9/2021,7,10/29/2021,293092,6730,95,1401,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1401,6,90.0,10
1678,4,10/9/2021,7,10/29/2021,293092,6731,98,2940,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2940,6,96.0,10
1679,7,10/9/2021,2,10/29/2021,BC0280982,6732,184,1236,Shipping carton (Brown) 305x305x305mm,1236,7,47.5,10
1679,7,10/9/2021,2,10/29/2021,BC0280982,6733,193,2214,Black and orange glass with care despatch tape 48mmx75m,2214,7,38.4,10
1679,7,10/9/2021,2,10/29/2021,BC0280982,6734,204,2485,Tape dispenser (Red),2485,7,170.0,10
1680,4,10/10/2021,7,10/24/2021,293092,6735,86,2,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2,6,96.0,10
1680,4,10/10/2021,7,10/24/2021,293092,6736,95,2,"""The Gu"" red shirt XML tag t-shirt (Black) XL",2,6,90.0,10
1681,7,10/10/2021,2,10/24/2021,BC0280982,6737,193,3,Black and orange glass with care despatch tape 48mmx75m,3,7,38.4,10
1682,4,10/12/2021,7,11/1/2021,293092,6738,77,2730,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2730,6,84.0,4
1682,4,10/12/2021,7,11/1/2021,293092,6739,78,2930,"""The Gu"" red shirt XML tag t-shirt (White) XS",2930,6,84.0,4
1682,4,10/12/2021,7,11/1/2021,293092,6740,80,1450,"""The Gu"" red shirt XML tag t-shirt (White) M",1450,6,84.0,4
1682,4,10/12/2021,7,11/1/2021,293092,6741,86,2847,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2847,6,96.0,4
1682,4,10/12/2021,7,11/1/2021,293092,6742,95,1399,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1399,6,90.0,4
1682,4,10/12/2021,7,11/1/2021,293092,6743,98,2955,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2955,6,96.0,4
1683,7,10/12/2021,2,11/1/2021,BC0280982,6744,184,1227,Shipping carton (Brown) 305x305x305mm,1227,7,47.5,4
